timestamp,open,high,low,close,volume,amount,timeframe,symbol,daily_return,price_change,price_range,ma_20,ma_50,ma_200,rsi
2025-10-15,11.23,11.9,11.15,11.84,723257,841157813.0,1d,601777.SH,0.05619982158786785,0.6099999999999994,0.75,12.0045,10.9912,,49.70414201183431
2025-10-16,11.85,12.33,11.8,11.97,863326,1041334970.0,1d,601777.SH,0.010979729729729826,0.120000000000001,0.5299999999999994,12.044,11.0646,,43.33333333333334
2025-10-17,12.05,12.05,11.34,11.39,539133,621715746.0,1d,601777.SH,-0.04845446950710108,-0.6600000000000001,0.7100000000000009,12.048,11.128,,49.05660377358491
2025-10-20,11.52,11.58,11.17,11.25,310979,352167951.0,1d,601777.SH,-0.012291483757682187,-0.2699999999999996,0.41000000000000014,12.0465,11.1866,,38.26086956521739
2025-10-21,11.3,11.41,11.12,11.32,341166,383600664.0,1d,601777.SH,0.006222222222222351,0.019999999999999574,0.2900000000000009,12.040000000000001,11.2452,,36.60714285714286
2025-10-22,11.3,11.32,11.12,11.13,234176,261774647.0,1d,601777.SH,-0.016784452296819796,-0.16999999999999993,0.20000000000000107,12.0175,11.2948,,24.81389578163771
2025-10-23,11.13,11.2,10.83,11.13,289266,318515768.0,1d,601777.SH,0.0,0.0,0.3699999999999992,11.98,11.3422,,25.90673575129533
2025-10-24,11.23,11.38,11.11,11.33,445740,500803942.0,1d,601777.SH,0.017969451931715952,0.09999999999999964,0.27000000000000135,11.908,11.387,,26.666666666666643
2025-10-27,11.5,11.54,11.11,11.21,346002,390544567.0,1d,601777.SH,-0.010591350397175625,-0.28999999999999915,0.4299999999999997,11.894000000000002,11.4268,,31.61094224924011
2025-10-28,11.2,11.58,11.13,11.41,421051,479809738.0,1d,601777.SH,0.017841213202497652,0.21000000000000085,0.4499999999999993,11.848,11.4624,,35.34482758620689
2025-10-29,11.49,11.76,11.3,11.65,381589,441064526.0,1d,601777.SH,0.021034180543382908,0.16000000000000014,0.4599999999999991,11.8045,11.500399999999999,,45.09202453987729
2025-10-30,11.65,11.88,11.54,11.6,353969,412795582.0,1d,601777.SH,-0.0042918454935623185,-0.05000000000000071,0.34000000000000163,11.7265,11.5306,,46.66666666666666
2025-10-31,11.62,12.03,11.5,11.91,466557,553155664.0,1d,601777.SH,0.026724137931034564,0.2900000000000009,0.5299999999999994,11.672500000000001,11.571999999999997,,59.93265993265993
2025-11-03,11.91,12.0,11.51,11.66,462621,541487573.0,1d,601777.SH,-0.02099076406381195,-0.25,0.4900000000000002,11.598,11.602,,57.23472668810289
2025-11-04,11.7,11.7,11.31,11.43,282809,323603354.0,1d,601777.SH,-0.019725557461406584,-0.2699999999999996,0.3899999999999988,11.5485,11.6148,,42.435424354243544
2025-11-05,11.35,11.77,11.31,11.58,282288,328058846.0,1d,601777.SH,0.013123359580052618,0.23000000000000043,0.4599999999999991,11.506,11.628400000000001,,42.85714285714284
2025-11-06,11.66,12.2,11.6,12.08,604166,719681628.0,1d,601777.SH,0.04317789291882557,0.41999999999999993,0.5999999999999996,11.511500000000002,11.645199999999999,,63.01886792452829
2025-11-07,12.11,12.35,11.93,12.13,428355,520505353.0,1d,601777.SH,0.004139072847682224,0.02000000000000135,0.41999999999999993,11.5275,11.670600000000002,,67.18750000000001
2025-11-10,12.27,12.55,11.84,11.88,460277,559024100.0,1d,601777.SH,-0.0206100577081616,-0.3899999999999988,0.7100000000000009,11.5555,11.6896,,60.21897810218979
2025-11-11,11.83,11.91,11.5,11.53,382054,444570880.0,1d,601777.SH,-0.029461279461279632,-0.3000000000000007,0.41000000000000014,11.5715,11.7074,,56.8965517241379
2025-11-12,11.53,11.6,11.37,11.38,210186,240891596.0,1d,601777.SH,-0.013009540329574909,-0.14999999999999858,0.23000000000000043,11.5485,11.7184,,54.09836065573771
2025-11-13,11.44,11.46,11.16,11.37,250910,284038614.0,1d,601777.SH,-0.0008787346221442727,-0.07000000000000028,0.3000000000000007,11.5185,11.7272,,50.69930069930069
2025-11-14,11.33,11.39,11.2,11.25,193859,218787917.0,1d,601777.SH,-0.01055408970976246,-0.08000000000000007,0.19000000000000128,11.5115,11.720800000000002,,50.69930069930069
2025-11-17,10.93,11.33,10.81,11.17,282969,315288932.0,1d,601777.SH,-0.007111111111111068,0.2400000000000002,0.5199999999999996,11.5075,11.707799999999999,,45.620437956204384
2025-11-18,11.18,11.48,11.15,11.39,278846,314725011.0,1d,601777.SH,0.01969561324977631,0.21000000000000085,0.33000000000000007,11.511,11.693599999999998,,45.22058823529413
2025-11-19,11.5,11.55,11.22,11.26,223657,253309693.0,1d,601777.SH,-0.011413520632133523,-0.2400000000000002,0.33000000000000007,11.5175,11.683399999999999,,43.92857142857144
2025-11-20,11.35,11.35,10.98,11.09,200015,223128903.0,1d,601777.SH,-0.015097690941385467,-0.2599999999999998,0.3699999999999992,11.5155,11.673,,34.586466165413555
2025-11-21,11.1,11.21,10.79,10.88,290361,318886269.0,1d,601777.SH,-0.018935978358881833,-0.21999999999999886,0.4200000000000017,11.493,11.6666,,35.11450381679393
2025-11-24,10.94,11.05,10.65,10.81,412039,447125341.0,1d,601777.SH,-0.006433823529411797,-0.129999999999999,0.40000000000000036,11.472999999999999,11.655200000000002,,37.39837398373987
2025-11-25,10.89,10.94,10.37,10.5,426456,454134471.0,1d,601777.SH,-0.028677150786309058,-0.39000000000000057,0.5700000000000003,11.427499999999998,11.6384,,29.38931297709925
2025-11-26,10.47,10.62,10.37,10.5,227054,238240624.0,1d,601777.SH,0.0,0.02999999999999936,0.25,11.37,11.625600000000002,,12.735849056603811
2025-11-27,10.5,10.57,10.31,10.32,228185,238373528.0,1d,601777.SH,-0.017142857142857126,-0.17999999999999972,0.2599999999999998,11.306000000000001,11.6084,,9.7777777777778
2025-11-28,10.38,10.73,10.26,10.72,305141,321119888.0,1d,601777.SH,0.03875968992248069,0.33999999999999986,0.47000000000000064,11.246500000000001,11.5966,,25.833333333333357
2025-12-01,10.71,10.75,10.48,10.54,221213,234045303.0,1d,601777.SH,-0.01679104477611959,-0.1700000000000017,0.2699999999999996,11.1905,11.581800000000001,,27.802690582959656
2025-12-02,10.51,10.54,10.27,10.43,209760,217084160.0,1d,601777.SH,-0.010436432637571103,-0.08000000000000007,0.2699999999999996,11.1405,11.5614,,28.310502283105023
2025-12-03,10.42,10.46,10.07,10.1,241031,246037561.0,1d,601777.SH,-0.03163950143815919,-0.3200000000000003,0.39000000000000057,11.066500000000001,11.531799999999999,,24.70119521912352
2025-12-04,10.16,10.21,10.04,10.14,199820,202431610.0,1d,601777.SH,0.003960396039603964,-0.019999999999999574,0.1700000000000017,10.9695,11.497,,27.160493827160536
2025-12-05,10.14,10.32,10.02,10.3,183532,187168216.0,1d,601777.SH,0.015779092702169706,0.16000000000000014,0.3000000000000007,10.878,11.4476,,32.66932270916338
2025-12-08,10.36,10.7,10.34,10.42,275236,289270954.0,1d,601777.SH,0.011650485436893065,0.0600000000000005,0.35999999999999943,10.805000000000001,11.4262,9.66705,29.875518672199163
2025-12-09,10.41,10.59,10.34,10.52,172936,181700390.0,1d,601777.SH,0.009596928982725572,0.10999999999999943,0.25,10.7545,11.390000000000002,9.6759,34.45378151260503
2025-12-10,10.59,10.77,10.32,10.61,247680,262087575.0,1d,601777.SH,0.008555133079847899,0.019999999999999574,0.4499999999999993,10.716000000000001,11.351799999999999,9.689549999999999,39.565217391304344
2025-12-11,10.61,10.69,10.42,10.42,201406,211815132.0,1d,601777.SH,-0.01790763430725728,-0.1899999999999995,0.2699999999999996,10.6685,11.297,9.6983,39.912280701754376
2025-12-12,10.38,10.5,10.32,10.42,155829,162350449.0,1d,601777.SH,0.0,0.03999999999999915,0.17999999999999972,10.627,11.2456,9.706850000000001,41.17647058823528
2025-12-15,10.35,10.38,10.15,10.16,162756,166667556.0,1d,601777.SH,-0.0249520153550864,-0.1899999999999995,0.23000000000000043,10.5765,11.185799999999999,9.7124,42.12962962962963
2025-12-16,10.34,10.46,10.04,10.33,252116,258153696.0,1d,601777.SH,0.0167322834645669,-0.009999999999999787,0.4200000000000017,10.5235,11.144,9.71565,46.351931330472105
2025-12-17,10.3,10.55,10.13,10.42,220240,227300396.0,1d,601777.SH,0.00871248789932233,0.11999999999999922,0.41999999999999993,10.4815,11.1038,9.71675,52.23214285714284
2025-12-18,10.33,10.4,10.2,10.2,156098,160620385.0,1d,601777.SH,-0.021113243761996192,-0.13000000000000078,0.20000000000000107,10.437000000000001,11.068399999999999,9.718150000000001,37.378640776699
2025-12-19,10.2,10.66,10.17,10.45,297703,311528291.0,1d,601777.SH,0.02450980392156854,0.25,0.4900000000000002,10.4155,11.041200000000002,9.7189,47.88732394366197
2025-12-22,10.56,11.06,10.56,10.72,380149,411243269.0,1d,601777.SH,0.02583732057416288,0.16000000000000014,0.5,10.411,11.029199999999998,9.72465,56.33187772925766
2025-12-23,10.69,10.73,10.33,10.4,259932,272611957.0,1d,601777.SH,-0.02985074626865669,-0.28999999999999915,0.40000000000000036,10.406,11.013000000000002,9.730849999999998,56.57894736842106
2025-12-24,10.4,10.71,10.31,10.66,254631,268762686.0,1d,601777.SH,0.02499999999999991,0.2599999999999998,0.40000000000000036,10.414,10.9894,9.7382,60.4
2025-12-25,10.8,10.99,10.71,10.78,229147,247749295.0,1d,601777.SH,0.011257035647279423,-0.02000000000000135,0.27999999999999936,10.437,10.9656,9.746649999999999,59.75609756097559
2025-12-26,10.8,10.85,10.6,10.71,191490,205673249.0,1d,601777.SH,-0.006493506493506329,-0.08999999999999986,0.25,10.436499999999999,10.952,9.7542,56.016597510373465
2025-12-29,10.68,11.15,10.65,10.9,341249,373687973.0,1d,601777.SH,0.017740429505135324,0.22000000000000064,0.5,10.4545,10.945,9.76315,57.60000000000003
2025-12-30,10.83,10.85,10.63,10.7,241427,259162614.0,1d,601777.SH,-0.01834862385321112,-0.13000000000000078,0.21999999999999886,10.468,10.932600000000003,9.77125,51.72413793103448
2025-12-31,10.72,10.79,10.61,10.63,146464,156451472.0,1d,601777.SH,-0.0065420560747662115,-0.08999999999999986,0.17999999999999972,10.494499999999999,10.9226,9.78035,54.21686746987953
2026-01-05,10.7,10.72,10.49,10.6,276115,292380653.0,1d,601777.SH,-0.002822201317027373,-0.09999999999999964,0.23000000000000043,10.517500000000002,10.911999999999999,9.7883,53.57142857142857
2026-01-06,10.6,11.5,10.6,11.41,797231,884872827.0,1d,601777.SH,0.07641509433962268,0.8100000000000005,0.9000000000000004,10.573,10.9136,9.802,70.35830618892507
2026-01-07,11.45,12.18,11.39,11.75,797180,942230094.0,1d,601777.SH,0.029798422436459138,0.3000000000000007,0.7899999999999991,10.639500000000002,10.9244,9.81655,71.91358024691357
2026-01-08,11.65,12.05,11.6,11.9,566241,669224153.0,1d,601777.SH,0.01276595744680864,0.25,0.45000000000000107,10.7085,10.9342,9.83155,72.42424242424242
2026-01-09,11.77,12.22,11.61,12.13,660050,793676504.0,1d,601777.SH,0.019327731092436906,0.3600000000000012,0.6100000000000012,10.7845,10.943800000000001,9.84845,79.15407854984896
2026-01-12,12.15,12.42,11.8,11.95,562538,673265716.0,1d,601777.SH,-0.01483924154987648,-0.20000000000000107,0.6199999999999992,10.861,10.950800000000001,9.86525,73.14814814814812
2026-01-13,11.94,12.01,11.56,11.63,425682,499061440.0,1d,601777.SH,-0.026778242677824138,-0.3099999999999987,0.4499999999999993,10.9215,10.945200000000002,9.8795,63.829787234042556
2026-01-14,11.57,11.75,11.18,11.31,556607,637234133.0,1d,601777.SH,-0.02751504729148757,-0.2599999999999998,0.5700000000000003,10.979,10.9382,9.8937,63.829787234042556
2026-01-15,11.33,11.55,11.22,11.37,334949,380749653.0,1d,601777.SH,0.0053050397877982824,0.03999999999999915,0.33000000000000007,11.031,10.937000000000001,9.909500000000001,61.48867313915857
2026-01-16,11.46,11.6,11.28,11.5,354340,406387572.0,1d,601777.SH,0.011433597185576128,0.03999999999999915,0.3200000000000003,11.084999999999999,10.9354,9.9264,61.61290322580646
2026-01-19,11.48,11.82,11.29,11.66,408642,473362493.0,1d,601777.SH,0.013913043478260834,0.17999999999999972,0.5300000000000011,11.158,10.927,9.9437,64.89028213166142
2026-01-20,11.69,11.77,11.2,11.23,388029,440175739.0,1d,601777.SH,-0.036878216123499064,-0.4599999999999991,0.5700000000000003,11.197000000000001,10.908999999999999,9.958900000000002,54.81049562682216
2026-01-21,11.15,11.51,11.04,11.22,327434,369475220.0,1d,601777.SH,-0.0008904719501335867,0.07000000000000028,0.47000000000000064,11.222000000000001,10.8958,9.9739,58.02469135802471
2026-01-22,11.34,11.4,11.02,11.08,330805,368016148.0,1d,601777.SH,-0.012477718360071388,-0.2599999999999998,0.3800000000000008,11.256,10.886800000000001,9.988050000000001,56.797583081570984
2026-01-23,11.16,11.55,11.08,11.5,506398,574487484.0,1d,601777.SH,0.03790613718411562,0.33999999999999986,0.47000000000000064,11.298,10.8892,10.00365,62.16216216216217
2026-01-26,11.59,12.26,11.5,12.0,957096,1145110909.0,1d,601777.SH,0.04347826086956519,0.41000000000000014,0.7599999999999998,11.359,10.901800000000001,10.020800000000001,58.70206489675516
2026-01-27,12.02,12.08,11.54,11.68,591516,695945261.0,1d,601777.SH,-0.026666666666666727,-0.33999999999999986,0.5400000000000009,11.4075,10.9104,10.03755,48.961424332344215
2026-01-28,11.64,11.65,10.78,10.87,949813,1046225252.0,1d,601777.SH,-0.06934931506849318,-0.7700000000000014,0.870000000000001,11.406,10.9044,10.054400000000001,37.22084367245656
2026-01-29,10.84,10.95,10.55,10.73,442539,475018142.0,1d,601777.SH,-0.012879484820607079,-0.10999999999999943,0.3999999999999986,11.4075,10.891200000000001,10.0711,32.233502538071065
2026-01-30,10.75,10.93,10.43,10.6,309331,328355636.0,1d,601777.SH,-0.012115563839701804,-0.15000000000000036,0.5,11.406,10.878000000000002,10.0868,32.6478149100257
2026-02-02,10.65,10.68,10.27,10.31,310024,324993447.0,1d,601777.SH,-0.027358490566037674,-0.33999999999999986,0.41000000000000014,11.391499999999999,10.862400000000001,10.099200000000002,32.90155440414506
2026-02-03,10.46,10.49,10.27,10.43,202269,210036758.0,1d,601777.SH,0.011639185257031892,-0.030000000000001137,0.22000000000000064,11.3425,10.8534,10.1107,37.97814207650272
2026-02-04,10.4,10.43,10.27,10.41,186521,192883862.0,1d,601777.SH,-0.0019175455417065335,0.009999999999999787,0.16000000000000014,11.2755,10.8454,10.121,36.74033149171272
2026-02-05,10.46,10.54,10.31,10.38,265039,276078445.0,1d,601777.SH,-0.0028818443804033977,-0.08000000000000007,0.22999999999999865,11.199499999999999,10.843,10.13115,34.09090909090909
2026-02-06,10.29,10.5,10.25,10.35,195683,203524550.0,1d,601777.SH,-0.0028901734104047616,0.0600000000000005,0.25,11.110499999999998,10.84,10.14265,30.678466076696154
2026-02-09,10.45,10.6,10.37,10.43,210111,219260724.0,1d,601777.SH,0.007729468599033895,-0.019999999999999574,0.23000000000000043,11.0345,10.8422,10.154050000000002,36.84210526315788
2026-02-10,10.43,10.47,10.33,10.34,157469,163364023.0,1d,601777.SH,-0.00862895493767979,-0.08999999999999986,0.14000000000000057,10.97,10.8346,10.162849999999999,35.897435897435884
2026-02-11,10.43,10.77,10.4,10.57,347349,368713170.0,1d,601777.SH,0.022243713733075543,0.14000000000000057,0.3699999999999992,10.933,10.8352,10.17405,42.05607476635514
2026-02-12,10.51,10.53,10.29,10.35,246270,255246366.0,1d,601777.SH,-0.02081362346263016,-0.16000000000000014,0.2400000000000002,10.882000000000001,10.833599999999999,10.185300000000002,30.897009966777404
